ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-05-15,8143843014.209926,3918155024.638308,15437299836.752243,8143843014.209926,8143843014.209926,1750306109.9464705,1750306109.9464705,1750306109.9464705,2132986054.760308,2132986054.760308,2132986054.760308,142761004.014811,142761004.014811,142761004.014811,-525440948.82864827,-525440948.82864827,-525440948.82864827,0.0,0.0,0.0,9894149124.156397
2023-05-16,8144321523.946311,3450300194.6273823,15169270261.665245,8144321523.946311,8144321523.946311,1084842537.8873653,1084842537.8873653,1084842537.8873653,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63777125,-307212085.63777125,-307212085.63777125,-740931431.2351714,-740931431.2351714,-740931431.2351714,0.0,0.0,0.0,9229164061.833675
2023-05-17,8144800033.682697,3088500579.0057297,14506499121.746553,8144800033.682697,8144800033.682697,665348320.752464,665348320.752464,665348320.752464,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7592543,-507539372.7592543,-507539372.7592543,-960098361.2485896,-960098361.2485896,-960098361.2485896,0.0,0.0,0.0,8810148354.435162
2023-05-18,8145278543.419084,3083846920.486642,14669045407.08683,8145278543.419084,8145278543.419084,800958799.7434679,800958799.7434679,800958799.7434679,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.904678,-153732355.904678,-153732355.904678,-1178294899.1121624,-1178294899.1121624,-1178294899.1121624,0.0,0.0,0.0,8946237343.162552
2023-05-19,8145757053.15547,4382159135.451744,16267331059.350163,8145757053.15547,8145757053.15547,2101163630.61402,2101163630.61402,2101163630.61402,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0551665,1358968902.0551665,1358968902.0551665,-1390791326.2014544,-1390791326.2014544,-1390791326.2014544,0.0,0.0,0.0,10246920683.76949
2023-05-22,8147192582.364628,2173332984.662581,14247187407.378344,8147192582.364628,8147192582.364628,328057075.13019097,328057075.13019097,328057075.13019097,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0157249,142761004.0157249,142761004.0157249,-1947689983.645842,-1947689983.645842,-1947689983.645842,0.0,0.0,0.0,8475249657.494819
2023-05-23,8147671092.101013,1754982574.1342096,13529920546.07118,8147671092.101013,8147671092.101013,-266248163.89287388,-266248163.89287388,-266248163.89287388,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6365009,-307212085.6365009,-307212085.6365009,-2092022133.016681,-2092022133.016681,-2092022133.016681,0.0,0.0,0.0,7881422928.208139
2023-05-24,8148149601.8374,1726703365.4105556,13019205941.864515,8148149601.8374,8148149601.8374,-583902161.1718974,-583902161.1718974,-583902161.1718974,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7605703,-507539372.7605703,-507539372.7605703,-2209348843.171635,-2209348843.171635,-2209348843.171635,0.0,0.0,0.0,7564247440.665503
2023-05-25,8148628111.573787,1955577694.716171,13802077026.275913,8148628111.573787,8148628111.573787,-317316038.02336234,-317316038.02336234,-317316038.02336234,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90380692,-153732355.90380692,-153732355.90380692,-2296569736.8798633,-2296569736.8798633,-2296569736.8798633,0.0,0.0,0.0,7831312073.550425
2023-05-26,8149106621.310172,3677599214.722621,15050632228.004221,8149106621.310172,8149106621.310172,1140781876.222517,1140781876.222517,1140781876.222517,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0557437,1358968902.0557437,1358968902.0557437,-2351173080.593535,-2351173080.593535,-2351173080.593535,0.0,0.0,0.0,9289888497.532688
2023-05-30,8151020660.255717,1896522544.9310048,13682188792.073294,8151020660.255717,8151020660.255717,-391292073.2076324,-391292073.2076324,-391292073.2076324,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63653696,-307212085.63653696,-307212085.63653696,-2217066042.3314037,-2217066042.3314037,-2217066042.3314037,0.0,0.0,0.0,7759728587.048085
2023-05-31,8151499169.992103,1972909982.256777,13543040371.066992,8151499169.992103,8151499169.992103,-469855044.82208335,-469855044.82208335,-469855044.82208335,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76061934,-507539372.76061934,-507539372.76061934,-2095301726.8217719,-2095301726.8217719,-2095301726.8217719,0.0,0.0,0.0,7681644125.170019
2023-06-01,8151977679.728489,2428544579.2099657,13862932059.495384,8151977679.728489,8151977679.728489,38399417.9773546,38399417.9773546,38399417.9773546,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90214798,-153732355.90214798,-153732355.90214798,-1940854280.8808057,-1940854280.8808057,-1940854280.8808057,0.0,0.0,0.0,8190377097.705844
2023-06-02,8152456189.464874,4029129632.2017465,15927341532.28874,8152456189.464874,8152456189.464874,1735638999.8250737,1735638999.8250737,1735638999.8250737,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0554993,1358968902.0554993,1358968902.0554993,-1756315956.9907336,-1756315956.9907336,-1756315956.9907336,0.0,0.0,0.0,9888095189.289948
2023-06-05,8153891718.674033,3507006182.598733,14758493853.665457,8153891718.674033,8153891718.674033,1218023296.0549388,1218023296.0549388,1218023296.0549388,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0148417,142761004.0148417,142761004.0148417,-1057723762.7202109,-1057723762.7202109,-1057723762.7202109,0.0,0.0,0.0,9371915014.728971
2023-06-06,8154370228.410419,3452815143.7046328,15493616588.144838,8154370228.410419,8154370228.410419,1034691460.4897097,1034691460.4897097,1034691460.4897097,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63526666,-307212085.63526666,-307212085.63526666,-791082508.6353317,-791082508.6353317,-791082508.6353317,0.0,0.0,0.0,9189061688.90013
2023-06-07,8154848738.146805,3352076778.705194,14947045263.281603,8154848738.146805,8154848738.146805,1109595807.6471636,1109595807.6471636,1109595807.6471636,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76009715,-507539372.76009715,-507539372.76009715,-515850874.35304725,-515850874.35304725,-515850874.35304725,0.0,0.0,0.0,9264444545.793968
2023-06-08,8155327247.883191,3967166701.5393314,16071475434.822168,8155327247.883191,8155327247.883191,1741854115.113844,1741854115.113844,1741854115.113844,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90206483,-153732355.90206483,-153732355.90206483,-237399583.74439922,-237399583.74439922,-237399583.74439922,0.0,0.0,0.0,9897181362.997036
2023-06-09,8155805757.619578,5815385766.505136,17568030860.438705,8155805757.619578,8155805757.619578,3530756427.847945,3530756427.847945,3530756427.847945,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.055255,1358968902.055255,1358968902.055255,38801471.03238228,38801471.03238228,38801471.03238228,0.0,0.0,0.0,11686562185.467524
2023-06-12,8157241286.828735,5151626842.106302,16499865303.234165,8157241286.828735,8157241286.828735,3076001370.8296294,3076001370.8296294,3076001370.8296294,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01304474,142761004.01304474,142761004.01304474,800254312.0562766,800254312.0562766,800254312.0562766,0.0,0.0,0.0,11233242657.658365
2023-06-13,8157719796.565122,4724715493.271178,16472855428.110914,8157719796.565122,8157719796.565122,2840762087.700565,2840762087.700565,2840762087.700565,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.636521,-307212085.636521,-307212085.636521,1014988118.5767777,1014988118.5767777,1014988118.5767777,0.0,0.0,0.0,10998481884.265686
2023-06-14,8158198306.301508,5221277169.924911,17277485276.568695,8158198306.301508,8158198306.301508,2828260454.412646,2828260454.412646,2828260454.412646,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.759575,-507539372.759575,-507539372.759575,1202813772.4119124,1202813772.4119124,1202813772.4119124,0.0,0.0,0.0,10986458760.714153
2023-06-15,8158676816.037894,5594400299.028415,17787446172.69434,8158676816.037894,8158676816.037894,3339367234.4140787,3339367234.4140787,3339367234.4140787,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90040585,-153732355.90040585,-153732355.90040585,1360113535.5541766,1360113535.5541766,1360113535.5541766,0.0,0.0,0.0,11498044050.451973
2023-06-16,8159155325.774281,7417321856.86884,19037444702.985718,8159155325.774281,8159155325.774281,4975878549.794309,4975878549.794309,4975878549.794309,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0558324,1358968902.0558324,1358968902.0558324,1483923592.978169,1483923592.978169,1483923592.978169,0.0,0.0,0.0,13135033875.568588
2023-06-20,8161069364.719825,5747747834.33376,17893058913.88933,8161069364.719825,8161069364.719825,3436870226.6696377,3436870226.6696377,3436870226.6696377,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377753,-307212085.6377753,-307212085.6377753,1611096257.5471048,1611096257.5471048,1611096257.5471048,0.0,0.0,0.0,11597939591.389462
2023-06-21,8161547874.456211,5274515261.820295,16835126424.515306,8161547874.456211,8161547874.456211,3174990349.1538095,3174990349.1538095,3174990349.1538095,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76089114,-507539372.76089114,-507539372.76089114,1549543667.1543922,1549543667.1543922,1549543667.1543922,0.0,0.0,0.0,11336538223.61002
2023-06-22,8162026384.192596,5102708009.886305,17450824400.37623,8162026384.192596,8162026384.192596,3432180048.5736003,3432180048.5736003,3432180048.5736003,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90531984,-153732355.90531984,-153732355.90531984,1452926349.718612,1452926349.718612,1452926349.718612,0.0,0.0,0.0,11594206432.766197
2023-06-23,8162504893.928983,7602933761.6038885,18592491543.057037,8162504893.928983,8162504893.928983,4815670323.105644,4815670323.105644,4815670323.105644,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0560064,1358968902.0560064,1358968902.0560064,1323715366.2893295,1323715366.2893295,1323715366.2893295,0.0,0.0,0.0,12978175217.034626
2023-06-26,8163940423.138142,5466948765.215141,17173061244.487457,8163940423.138142,8163940423.138142,3050723043.0683284,3050723043.0683284,3050723043.0683284,2132986054.760308,2132986054.760308,2132986054.760308,142761004.015949,142761004.015949,142761004.015949,774975984.292071,774975984.292071,774975984.292071,0.0,0.0,0.0,11214663466.20647
2023-06-27,8164418932.874527,5185897683.428109,16372321910.801079,8164418932.874527,8164418932.874527,2378279336.815693,2378279336.815693,2378279336.815693,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6352867,-307212085.6352867,-307212085.6352867,552505367.6906716,552505367.6906716,552505367.6906716,0.0,0.0,0.0,10542698269.69022
2023-06-28,8164897442.610913,4136489490.7625585,15883594500.752266,8164897442.610913,8164897442.610913,1943755452.1520736,1943755452.1520736,1943755452.1520736,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.76220727,-507539372.76220727,-507539372.76220727,318308770.1539729,318308770.1539729,318308770.1539729,0.0,0.0,0.0,10108652894.762987
2023-06-29,8165375952.347299,4505643070.889813,16399581149.520811,8165375952.347299,8165375952.347299,2056826125.943604,2056826125.943604,2056826125.943604,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90444878,-153732355.90444878,-153732355.90444878,77572427.08774486,77572427.08774486,77572427.08774486,0.0,0.0,0.0,10222202078.290903
2023-06-30,8165854462.083686,5956639668.227832,17124500290.333185,8165854462.083686,8165854462.083686,3327508543.4928045,3327508543.4928045,3327508543.4928045,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0553436,1358968902.0553436,1358968902.0553436,-164446413.32284686,-164446413.32284686,-164446413.32284686,0.0,0.0,0.0,11493363005.57649
2023-07-03,8167289991.292844,4048245263.380752,15613892010.626085,8167289991.292844,8167289991.292844,1428683818.5247474,1428683818.5247474,1428683818.5247474,2132986054.760308,2132986054.760308,2132986054.760308,142761004.0168628,142761004.0168628,142761004.0168628,-847063240.2524235,-847063240.2524235,-847063240.2524235,0.0,0.0,0.0,9595973809.81759
2023-07-05,8168247010.765616,2312494497.9876146,14252135323.603104,8168247010.765616,8168247010.765616,405803127.25639427,405803127.25639427,405803127.25639427,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7616851,-507539372.7616851,-507539372.7616851,-1219643554.7422287,-1219643554.7422287,-1219643554.7422287,0.0,0.0,0.0,8574050138.022011
2023-07-06,8168725520.502003,2932769492.254902,14859328196.633139,8168725520.502003,8168725520.502003,609660791.789951,609660791.789951,609660791.789951,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9035777,-153732355.9035777,-153732355.9035777,-1369592907.0667796,-1369592907.0667796,-1369592907.0667796,0.0,0.0,0.0,8778386312.291954
2023-07-07,8169204030.238388,4482743119.5603075,15843631254.787268,8169204030.238388,8169204030.238388,2000457770.5988865,2000457770.5988865,2000457770.5988865,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0555174,1358968902.0555174,1358968902.0555174,-1491497186.2169387,-1491497186.2169387,-1491497186.2169387,0.0,0.0,0.0,10169661800.837275
2023-07-10,8170639559.447547,3154977155.47908,14339918138.54112,8170639559.447547,8170639559.447547,603437691.1157315,603437691.1157315,603437691.1157315,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01506582,142761004.01506582,142761004.01506582,-1672309367.6596425,-1672309367.6596425,-1672309367.6596425,0.0,0.0,0.0,8774077250.563278
2023-07-11,8173004506.335708,2059636175.977757,14203869891.358747,8173004506.335708,8173004506.335708,156728084.03051668,156728084.03051668,156728084.03051668,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.6377953,-307212085.6377953,-307212085.6377953,-1669045885.091996,-1669045885.091996,-1669045885.091996,0.0,0.0,0.0,8329732590.366224
2023-07-12,8175369453.223867,2284551384.0045376,13719311858.19118,8175369453.223867,8175369453.223867,-9440647.470159816,-9440647.470159816,-9440647.470159816,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7611629,-507539372.7611629,-507539372.7611629,-1634887329.469305,-1634887329.469305,-1634887329.469305,0.0,0.0,0.0,8165928805.753708
2023-07-13,8177734400.112028,2789569820.876263,14322337240.608162,8177734400.112028,8177734400.112028,407851316.6561388,407851316.6561388,407851316.6561388,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.90849167,-153732355.90849167,-153732355.90849167,-1571402382.1956778,-1571402382.1956778,-1571402382.1956778,0.0,0.0,0.0,8585585716.768167
2023-07-14,8180099347.000188,4570150571.964006,16418769208.772938,8180099347.000188,8180099347.000188,2011160789.6886141,2011160789.6886141,2011160789.6886141,2132986054.760308,2132986054.760308,2132986054.760308,1358968902.0552726,1358968902.0552726,1358968902.0552726,-1480794167.1269667,-1480794167.1269667,-1480794167.1269667,0.0,0.0,0.0,10191260136.688803
2023-07-17,8187194187.66467,3572761762.1410656,14741652763.028793,8187194187.66467,8187194187.66467,1199406862.539277,1199406862.539277,1199406862.539277,2132986054.760308,2132986054.760308,2132986054.760308,142761004.01597974,142761004.01597974,142761004.01597974,-1076340196.2370107,-1076340196.2370107,-1076340196.2370107,0.0,0.0,0.0,9386601050.203947
2023-07-18,8189559134.55283,2767818203.4545503,14744063388.350967,8189559134.55283,8189559134.55283,916317262.4834124,916317262.4834124,916317262.4834124,2132986054.760308,2132986054.760308,2132986054.760308,-307212085.63652503,-307212085.63652503,-307212085.63652503,-909456706.6403706,-909456706.6403706,-909456706.6403706,0.0,0.0,0.0,9105876397.036242
2023-07-19,8191924081.44099,3216635088.5762706,15045098190.839499,8191924081.44099,8191924081.44099,892112853.6800746,892112853.6800746,892112853.6800746,2132986054.760308,2132986054.760308,2132986054.760308,-507539372.7612119,-507539372.7612119,-507539372.7612119,-733333828.3190218,-733333828.3190218,-733333828.3190218,0.0,0.0,0.0,9084036935.121065
2023-07-20,8194289028.32915,4334398593.986822,15554996749.880737,8194289028.32915,8194289028.32915,1426987970.0496135,1426987970.0496135,1426987970.0496135,2132986054.760308,2132986054.760308,2132986054.760308,-153732355.9076206,-153732355.9076206,-153732355.9076206,-552265728.803074,-552265728.803074,-552265728.803074,0.0,0.0,0.0,9621276998.378763
